Address;RegName;Clk;Rst;Port;Signal;BitPos;Default;SW(R/W);HW(W);MCU(W);MISC;Description
;;;;;reg_txrx_qoscfackcfpoll;[3:0];4'h5;R/W;;;;ack if ack-policy=0
0x008C;MACTXRX_QNUM;pclk;reset_n;;;[31:8];24'h0;RO;;;;
;;;;;reg_beacon_qnum;[7:4];4'h6;R/W;;;;
;;;;;reg_txrx_qnum;[3:0];4'h0;R/W;;;;
0x0090;MACTXTARGET;pclk;reset_n;;reg_tx_target;[31:0];32'h0;R/W;;;;
0x0094;MACTXTARGET_ENA;pclk;reset_n;;;[31:1];31'h0;RO;;;;
;;;;;reg_txtime_ena;[0];1'h0;R/W;;;;
0x0098;MACTXQ_BLOCK;pclk;reset_n;;;[31:27];5'h0;RO;;;;
;;;;;reg_tximr2_com_stop;[26];1'h0;R/W;;;;
;;;;;reg_tximr1_com_stop;[25];1'h0;R/W;;;;
;;;;;reg_tximr0_com_stop;[24];1'h0;R/W;;;;
;;;;;reg_txq7_com_stop;[23];1'h0;R/W;;;;
;;;;;reg_txq6_com_stop;[22];1'h0;R/W;;;;
;;;;;reg_txq5_com_stop;[21];1'h0;R/W;;;;
;;;;;reg_txq4_com_stop;[20];1'h0;R/W;;;;
;;;;;reg_txq3_com_stop;[19];1'h0;R/W;;;;
;;;;;reg_txq2_com_stop;[18];1'h0;R/W;;;;
;;;;;reg_txq1_com_stop;[17];1'h0;R/W;;;;
;;;;;reg_txq0_com_stop;[16];1'h0;R/W;;;;
;;;;;;[15];1'h0;RO;;;;
;;;;;rxing;[14];1'h0;RO;;;;
;;;;;txing;[13];1'h0;RO;;;;
;;;;;reg_rxblock;[12];1'h0;R/W;;;;
;;;;;;[11];1'h0;RO;;;;
;;;;;reg_tximr2_block;[10];1'h0;R/W;;;;
;;;;;reg_tximr1_block;[9];1'h0;R/W;;;;
;;;;;reg_tximr0_block;[8];1'h0;R/W;;;;
;;;;;reg_txq7_block;[7];1'h0;R/W;;;;
;;;;;reg_txq6_block;[6];1'h0;R/W;;;;
;;;;;reg_txq5_block;[5];1'h0;R/W;;;;
;;;;;reg_txq4_block;[4];1'h0;R/W;;;;
;;;;;reg_txq3_block;[3];1'h0;R/W;;;;
;;;;;reg_txq2_block;[2];1'h0;R/W;;;;
;;;;;reg_txq1_block;[1];1'h0;R/W;;;;
;;;;;reg_txq0_block;[0];1'h0;R/W;;;;
0x009C;MACTXSTATE_CLR;pclk;reset_n;;;[31:27];5'h0;RO;;;;
;;;;;;[26];1'h0;WO;;;;
;;;;;;[25];1'h0;WO;;;;
;;;;;;[24];1'h0;WO;;;;
;;;;;reg_txq7_enato_clr;[23];1'h0;WO;;;;
;;;;;reg_txq6_enato_clr;[22];1'h0;WO;;;;
;;;;;reg_txq5_enato_clr;[21];1'h0;WO;;;;
;;;;;reg_txq4_enato_clr;[20];1'h0;WO;;;;
;;;;;reg_txq3_enato_clr;[19];1'h0;WO;;;;
;;;;;reg_txq2_enato_clr;[18];1'h0;WO;;;;
;;;;;reg_txq1_enato_clr;[17];1'h0;WO;;;;
;;;;;reg_txq0_enato_clr;[16];1'h0;WO;;;;
;;;;;;[15:11];5'h0;RO;;;;
;;;;;reg_tximr2_col_clr;[10];1'h0;WO;;;;
;;;;;reg_tximr1_col_clr;[9];1'h0;WO;;;;
;;;;;reg_tximr0_col_clr;[8];1'h0;WO;;;;
;;;;;reg_txq7_col_clr;[7];1'h0;WO;;;;
;;;;;reg_txq6_col_clr;[6];1'h0;WO;;;;
;;;;;reg_txq5_col_clr;[5];1'h0;WO;;;;
;;;;;reg_txq4_col_clr;[4];1'h0;WO;;;;
;;;;;reg_txq3_col_clr;[3];1'h0;WO;;;;
;;;;;reg_txq2_col_clr;[2];1'h0;WO;;;;
;;;;;reg_txq1_col_clr;[1];1'h0;WO;;;;
;;;;;reg_txq0_col_clr;[0];1'h0;WO;;;;
0x00A0;MACTXSTATE;pclk;reset_n;;;[31:27];5'h0;RO;;;;
;;;;;;[26];1'h0;RO;;;;
;;;;;;[25];1'h0;RO;;;;
;;;;;;[24];1'h0;RO;;;;
;;;;;reg_txq7_enato_st;[23];1'h0;R/W;txq7_enato_int/1'b1;reg_txq7_enato_clr/1'b0;;
;;;;;reg_txq6_enato_st;[22];1'h0;R/W;txq6_enato_int/1'b1;reg_txq6_enato_clr/1'b0;;
;;;;;reg_txq5_enato_st;[21];1'h0;R/W;txq5_enato_int/1'b1;reg_txq5_enato_clr/1'b0;;
;;;;;reg_txq4_enato_st;[20];1'h0;R/W;txq4_enato_int/1'b1;reg_txq4_enato_clr/1'b0;;
;;;;;reg_txq3_enato_st;[19];1'h0;R/W;txq3_enato_int/1'b1;reg_txq3_enato_clr/1'b0;;
;;;;;reg_txq2_enato_st;[18];1'h0;R/W;txq2_enato_int/1'b1;reg_txq2_enato_clr/1'b0;;
;;;;;reg_txq1_enato_st;[17];1'h0;R/W;txq1_enato_int/1'b1;reg_txq1_enato_clr/1'b0;;
;;;;;reg_txq0_enato_st;[16];1'h0;R/W;txq0_enato_int/1'b1;reg_txq0_enato_clr/1'b0;;
;;;;;;[15:11];5'h0;RO;;;;
;;;;;reg_tximr2_col;[10];1'h0;R/W;tximr2_col_ena/1'b1;reg_tximr2_col_clr/1'b0;;
;;;;;reg_tximr1_col;[9];1'h0;R/W;tximr1_col_ena/1'b1;reg_tximr1_col_clr/1'b0;;
;;;;;reg_tximr0_col;[8];1'h0;R/W;tximr0_col_ena/1'b1;reg_tximr0_col_clr/1'b0;;
;;;;;reg_txq7_col;[7];1'h0;R/W;txq7_col_ena/1'b1;reg_txq7_col_clr/1'b0;;
;;;;;reg_txq6_col;[6];1'h0;R/W;txq6_col_ena/1'b1;reg_txq6_col_clr/1'b0;;
;;;;;reg_txq5_col;[5];1'h0;R/W;txq5_col_ena/1'b1;reg_txq5_col_clr/1'b0;;
;;;;;reg_txq4_col;[4];1'h0;R/W;txq4_col_ena/1'b1;reg_txq4_col_clr/1'b0;;
;;;;;reg_txq3_col;[3];1'h0;R/W;txq3_col_ena/1'b1;reg_txq3_col_clr/1'b0;;
;;;;;reg_txq2_col;[2];1'h0;R/W;txq2_col_ena/1'b1;reg_txq2_col_clr/1'b0;;
;;;;;reg_txq1_col;[1];1'h0;R/W;txq1_col_ena/1'b1;reg_txq1_col_clr/1'b0;;
;;;;;reg_txq0_col;[0];1'h0;R/W;txq0_col_ena/1'b1;reg_txq0_col_clr/1'b0;;
0x00A4;MACTXENA_ST_CLR;pclk;reset_n;;;[31:11];21'h0;RO;;;;
;;;;;tximr2_ena_st_clr;[10];1'h0;WO;;;;
;;;;;tximr1_ena_st_clr;[9];1'h0;WO;;;;
;;;;;tximr0_ena_st_clr;[8];1'h0;WO;;;;
;;;;;txq7_ena_st_clr;[7];1'h0;WO;;;;
;;;;;txq6_ena_st_clr;[6];1'h0;WO;;;;
;;;;;txq5_ena_st_clr;[5];1'h0;WO;;;;
;;;;;txq4_ena_st_clr;[4];1'h0;WO;;;;
;;;;;txq3_ena_st_clr;[3];1'h0;WO;;;;
;;;;;txq2_ena_st_clr;[2];1'h0;WO;;;;
;;;;;txq1_ena_st_clr;[1];1'h0;WO;;;;
;;;;;txq0_ena_st_clr;[0];1'h0;WO;;;;
0x00A8;MACTXENA_ST;pclk;reset_n;;;[31:11];20'h0;RO;;;;
;;;;;tximr2_ena_st;[10];1'h0;R/W;tximr2_txcom_int/1'b1;tximr2_ena_st_clr/1'b0;;
;;;;;tximr1_ena_st;[9];1'h0;R/W;tximr1_txcom_int/1'b1;tximr1_ena_st_clr/1'b0;;
;;;;;tximr0_ena_st;[8];1'h0;R/W;tximr0_txcom_int/1'b1;tximr0_ena_st_clr/1'b0;;
;;;;;txq7_ena_st;[7];1'h0;R/W;txq7_txcom_int/1'b1;txq7_ena_st_clr/1'b0;;
;;;;;txq6_ena_st;[6];1'h0;R/W;txq6_txcom_int/1'b1;txq6_ena_st_clr/1'b0;;
;;;;;txq5_ena_st;[5];1'h0;R/W;txq5_txcom_int/1'b1;txq5_ena_st_clr/1'b0;;
;;;;;txq4_ena_st;[4];1'h0;R/W;txq4_txcom_int/1'b1;txq4_ena_st_clr/1'b0;;
;;;;;txq3_ena_st;[3];1'h0;R/W;txq3_txcom_int/1'b1;txq3_ena_st_clr/1'b0;;
;;;;;txq2_ena_st;[2];1'h0;R/W;txq2_txcom_int/1'b1;txq2_ena_st_clr/1'b0;;
;;;;;txq1_ena_st;[1];1'h0;R/W;txq1_txcom_int/1'b1;txq1_ena_st_clr/1'b0;;
;;;;;txq0_ena_st;[0];1'h0;R/W;txq0_txcom_int/1'b1;txq0_ena_st_clr/1'b0;;
0x00AC;MACTXIMR2_CONF;pclk;reset_n;;reg_tximr2_ena_pti;[31:28];4'h0;R/W;;;;
;;;;;;[27:12];16'h0;RO;;;;
;;;;;;[11:0];12'h0;RO;;;;
0x00B0;MACTXIMR2_PLCP0;pclk;reset_n;;reg_tximr2_ena;[31];1'h0;R/W;tximr2_ena_clr/1'b0,tximr2_ena_set/1'b1;;;
;;;;;reg_tximr2_valid;[30];1'h0;R/W;tximr2_valid_clr/1'b0;;;
;;;;;reg_tximr2_txop_lg;[29];1'h0;R/W;;;;
;;;;;reg_tximr2_cts;[28];1'h0;R/W;;;;
;;;;;reg_tximr2_rts;[27];1'h0;R/W;;;;
;;;;;reg_tximr2_ack;[26:24];3'h0;R/W;;;;
;;;;;reg_tximr2_cf;[23];1'h0;R/W;;;;
;;;;;reg_tximr2_autodur;[22];1'h0;R/W;;;;
;;;;;;[21];1'h0;R/W;;;;
;;;;;reg_tximr2_hwseq;[20];1'h0;R/W;;;;
;;;;;reg_tximr2_link_addr;[19:0];20'h0;R/W;;;;
0x00B4;MACTXIMR1_CONF;pclk;reset_n;;reg_tximr1_ena_pti;[31:28];4'h0;R/W;;;;
;;;;;;[27:12];16'h0;RO;;;;
;;;;;;[11:0];12'h0;RO;;;;
0x00B8;MACTXIMR1_PLCP0;pclk;reset_n;;reg_tximr1_ena;[31];1'h0;R/W;tximr1_ena_clr/1'b0,tximr1_ena_set/1'b1;;;
;;;;;reg_tximr1_valid;[30];1'h0;R/W;tximr1_valid_clr/1'b0;;;
;;;;;reg_tximr1_txop_lg;[29];1'h0;R/W;;;;
;;;;;reg_tximr1_cts;[28];1'h0;R/W;;;;
;;;;;reg_tximr1_rts;[27];1'h0;R/W;;;;
;;;;;reg_tximr1_ack;[26:24];3'h0;R/W;;;;
;;;;;reg_tximr1_cf;[23];1'h0;R/W;;;;
;;;;;reg_tximr1_autodur;[22];1'h0;R/W;;;;
;;;;;;[21];1'h0;RO;;;;
;;;;;reg_tximr1_hwseq;[20];1'h0;R/W;;;;
;;;;;reg_tximr1_link_addr;[19:0];20'h0;R/W;;;;
0x00BC;MACTXIMR0_CONF;pclk;reset_n;;reg_tximr0_ena_pti;[31:28];4'h0;R/W;;;;
;;;;;;[27:12];16'h0;RO;;;;
;;;;;;[11:0];12'h0;RO;;;;
0x00C0;MACTXIMR0_PLCP0;pclk;reset_n;;reg_tximr0_ena;[31];1'h0;R/W;tximr0_ena_clr/1'b0,tximr0_ena_set/1'b1;;;
;;;;;reg_tximr0_valid;[30];1'h0;R/W;tximr0_valid_clr/1'b0;;;
;;;;;reg_tximr0_txop_lg;[29];1'h0;R/W;;;;
;;;;;reg_tximr0_cts;[28];1'h0;R/W;;;;
;;;;;reg_tximr0_rts;[27];1'h0;R/W;;;;
;;;;;reg_tximr0_ack;[26:24];3'h0;R/W;;;;
;;;;;reg_tximr0_cf;[23];1'h0;R/W;;;;
;;;;;reg_tximr0_autodur;[22];1'h0;R/W;;;;
;;;;;;[21];1'h0;RO;;;;
;;;;;reg_tximr0_hwseq;[20];1'h0;R/W;;;;
;;;;;reg_tximr0_link_addr;[19:0];20'h0;R/W;;;;
0x00C4;MACTXQ7_CONF;pclk;reset_n;;reg_txq7_ena_pti;[31:28];4'h0;R/W;;;;
;;;;;reg_txq7_aifs;[27:24];4'h0;R/W;;;IO=O,hwr_mactxq7_conf;
;;;;;txq7_inbackoff;[23];1'h0;RO;;;;
;;;;;txq7_inaifs;[22];1'h0;RO;;;;
;;;;;reg_txq7_backoff;[21:12];10'h0;R/W;;;;
;;;;;reg_txq7_enato_timer;[11:0];12'h0;R/W;;;;
0x00C8;MACTXQ7_PLCP0;pclk;reset_n;;reg_txq7_ena;[31];1'h0;R/W;txq7_ena_clr/1'b0,txq7_ena_set/1'b1;;;
;;;;;reg_txq7_valid;[30];1'h0;R/W;txq7_valid_clr/1'b0;;;
;;;;;reg_txq7_txop_lg;[29];1'h0;R/W;;;;
;;;;;reg_txq7_cts;[28];1'h0;R/W;;;;
;;;;;reg_txq7_rts;[27];1'h0;R/W;;;;
;;;;;reg_txq7_ack;[26:24];3'h0;R/W;;;;
;;;;;reg_txq7_cf;[23];1'h0;R/W;;;;
;;;;;reg_txq7_autodur;[22];1'h0;R/W;;;;
;;;;;reg_txq7_txenato;[21];1'h0;R/W;;;;
;;;;;reg_txq7_hwseq;[20];1'h0;R/W;;;;
;;;;;reg_txq7_link_addr;[19:0];20'h0;R/W;;;;
0x00CC;MACTXQ6_CONF;pclk;reset_n;;reg_txq6_ena_pti;[31:28];4'h0;R/W;;;;
;;;;;reg_txq6_aifs;[27:24];4'h0;R/W;;;IO=O,hwr_mactxq6_conf;
;;;;;txq6_inbackoff;[23];1'h0;RO;;;;
;;;;;txq6_inaifs;[22];1'h0;RO;;;;
;;;;;reg_txq6_backoff;[21:12];10'h0;R/W;;;;
;;;;;reg_txq6_enato_timer;[11:0];12'h0;R/W;;;;
0x00D0;MACTXQ6_PLCP0;pclk;reset_n;;reg_txq6_ena;[31];1'h0;R/W;txq6_ena_clr/1'b0,txq6_ena_set/1'b1;;;
;;;;;reg_txq6_valid;[30];1'h0;R/W;txq6_valid_clr/1'b0;;;
;;;;;reg_txq6_txop_lg;[29];1'h0;R/W;;;;
;;;;;reg_txq6_cts;[28];1'h0;R/W;;;;
;;;;;reg_txq6_rts;[27];1'h0;R/W;;;;
;;;;;reg_txq6_ack;[26:24];3'h0;R/W;;;;
;;;;;reg_txq6_cf;[23];1'h0;R/W;;;;
;;;;;reg_txq6_autodur;[22];1'h0;R/W;;;;
;;;;;reg_txq6_txenato;[21];1'h0;R/W;;;;
;;;;;reg_txq6_hwseq;[20];1'h0;R/W;;;;
;;;;;reg_txq6_link_addr;[19:0];20'h0;R/W;;;;
0x00D4;MACTXQ5_CONF;pclk;reset_n;;reg_txq5_ena_pti;[31:28];4'h0;R/W;;;;
;;;;;reg_txq5_aifs;[27:24];4'h0;R/W;;;IO=O,hwr_mactxq5_conf;
;;;;;txq5_inbackoff;[23];1'h0;RO;;;;
;;;;;txq5_inaifs;[22];1'h0;RO;;;;
;;;;;reg_txq5_backoff;[21:12];10'h0;R/W;;;;
;;;;;reg_txq5_enato_timer;[11:0];12'h0;R/W;;;;
0x00D8;MACTXQ5_PLCP0;pclk;reset_n;;reg_txq5_ena;[31];1'h0;R/W;txq5_ena_clr/1'b0,txq5_ena_set/1'b1;;;
;;;;;reg_txq5_valid;[30];1'h0;R/W;txq5_valid_clr/1'b0;;;
;;;;;reg_txq5_txop_lg;[29];1'h0;R/W;;;;
;;;;;reg_txq5_cts;[28];1'h0;R/W;;;;
;;;;;reg_txq5_rts;[27];1'h0;R/W;;;;
;;;;;reg_txq5_ack;[26:24];3'h0;R/W;;;;
;;;;;reg_txq5_cf;[23];1'h0;R/W;;;;
;;;;;reg_txq5_autodur;[22];1'h0;R/W;;;;
;;;;;reg_txq5_txenato;[21];1'h0;R/W;;;;
;;;;;reg_txq5_hwseq;[20];1'h0;R/W;;;;
;;;;;reg_txq5_link_addr;[19:0];20'h0;R/W;;;;
0x00DC;MACTXQ4_CONF;pclk;reset_n;;reg_txq4_ena_pti;[31:28];4'h0;R/W;;;;
;;;;;reg_txq4_aifs;[27:24];4'h0;R/W;;;IO=O,hwr_mactxq4_conf;
;;;;;txq4_inbackoff;[23];1'h0;RO;;;;
;;;;;txq4_inaifs;[22];1'h0;RO;;;;
;;;;;reg_txq4_backoff;[21:12];10'h0;R/W;;;;
;;;;;reg_txq4_enato_timer;[11:0];12'h0;R/W;;;;
0x00E0;MACTXQ4_PLCP0;pclk;reset_n;;reg_txq4_ena;[31];1'h0;R/W;txq4_ena_clr/1'b0,txq4_ena_set/1'b1;;;
;;;;;reg_txq4_valid;[30];1'h0;R/W;txq4_valid_clr/1'b0;;;
;;;;;reg_txq4_txop_lg;[29];1'h0;R/W;;;;
;;;;;reg_txq4_cts;[28];1'h0;R/W;;;;
;;;;;reg_txq4_rts;[27];1'h0;R/W;;;;
;;;;;reg_txq4_ack;[26:24];3'h0;R/W;;;;
;;;;;reg_txq4_cf;[23];1'h0;R/W;;;;
;;;;;reg_txq4_autodur;[22];1'h0;R/W;;;;
;;;;;reg_txq4_txenato;[21];1'h0;R/W;;;;
;;;;;reg_txq4_hwseq;[20];1'h0;R/W;;;;
;;;;;reg_txq4_link_addr;[19:0];20'h0;R/W;;;;
0x00E4;MACTXQ3_CONF;pclk;reset_n;;reg_txq3_ena_pti;[31:28];4'h0;R/W;;;;
;;;;;reg_txq3_aifs;[27:24];4'h0;R/W;;;IO=O,hwr_mactxq3_conf;
;;;;;txq3_inbackoff;[23];1'h0;RO;;;;
;;;;;txq3_inaifs;[22];1'h0;RO;;;;
;;;;;reg_txq3_backoff;[21:12];10'h0;R/W;;;;
;;;;;reg_txq3_enato_timer;[11:0];12'h0;R/W;;;;
0x00E8;MACTXQ3_PLCP0;pclk;reset_n;;reg_txq3_ena;[31];1'h0;R/W;txq3_ena_clr/1'b0,txq3_ena_set/1'b1;;;
;;;;;reg_txq3_valid;[30];1'h0;R/W;txq3_valid_clr/1'b0;;;
;;;;;reg_txq3_txop_lg;[29];1'h0;R/W;;;;
;;;;;reg_txq3_cts;[28];1'h0;R/W;;;;
;;;;;reg_txq3_rts;[27];1'h0;R/W;;;;
;;;;;reg_txq3_ack;[26:24];3'h0;R/W;;;;
;;;;;reg_txq3_cf;[23];1'h0;R/W;;;;
;;;;;reg_txq3_autodur;[22];1'h0;R/W;;;;
;;;;;reg_txq3_txenato;[21];1'h0;R/W;;;;
;;;;;reg_txq3_hwseq;[20];1'h0;R/W;;;;
;;;;;reg_txq3_link_addr;[19:0];20'h0;R/W;;;;
0x00EC;MACTXQ2_CONF;pclk;reset_n;;reg_txq2_ena_pti;[31:28];4'h0;R/W;;;;
;;;;;reg_txq2_aifs;[27:24];4'h0;R/W;;;IO=O,hwr_mactxq2_conf;
;;;;;txq2_inbackoff;[23];1'h0;RO;;;;
;;;;;txq2_inaifs;[22];1'h0;RO;;;;
;;;;;reg_txq2_backoff;[21:12];10'h0;R/W;;;;
;;;;;reg_txq2_enato_timer;[11:0];12'h0;R/W;;;;
0x00F0;MACTXQ2_PLCP0;pclk;reset_n;;reg_txq2_ena;[31];1'h0;R/W;txq2_ena_clr/1'b0,txq2_ena_set/1'b1;;;
;;;;;reg_txq2_valid;[30];1'h0;R/W;txq2_valid_clr/1'b0;;;
;;;;;reg_txq2_txop_lg;[29];1'h0;R/W;;;;
;;;;;reg_txq2_cts;[28];1'h0;R/W;;;;
;;;;;reg_txq2_rts;[27];1'h0;R/W;;;;
;;;;;reg_txq2_ack;[26:24];3'h0;R/W;;;;
;;;;;reg_txq2_cf;[23];1'h0;R/W;;;;
;;;;;reg_txq2_autodur;[22];1'h0;R/W;;;;
;;;;;reg_txq2_txenato;[21];1'h0;R/W;;;;
;;;;;reg_txq2_hwseq;[20];1'h0;R/W;;;;
;;;;;reg_txq2_link_addr;[19:0];20'h0;R/W;;;;
0x00F4;MACTXQ1_CONF;pclk;reset_n;;reg_txq1_ena_pti;[31:28];4'h0;R/W;;;;
;;;;;reg_txq1_aifs;[27:24];4'h0;R/W;;;IO=O,hwr_mactxq1_conf;
;;;;;txq1_inbackoff;[23];1'h0;RO;;;;
;;;;;txq1_inaifs;[22];1'h0;RO;;;;
;;;;;reg_txq1_backoff;[21:12];10'h0;R/W;;;;
;;;;;reg_txq1_enato_timer;[11:0];12'h0;R/W;;;;
0x00F8;MACTXQ1_PLCP0;pclk;reset_n;;reg_txq1_ena;[31];1'h0;R/W;txq1_ena_clr/1'b0,txq1_ena_set/1'b1;;;
;;;;;reg_txq1_valid;[30];1'h0;R/W;txq1_valid_clr/1'b0;;;
;;;;;reg_txq1_txop_lg;[29];1'h0;R/W;;;;
;;;;;reg_txq1_cts;[28];1'h0;R/W;;;;
;;;;;reg_txq1_rts;[27];1'h0;R/W;;;;
;;;;;reg_txq1_ack;[26:24];3'h0;R/W;;;;
;;;;;reg_txq1_cf;[23];1'h0;R/W;;;;
;;;;;reg_txq1_autodur;[22];1'h0;R/W;;;;
;;;;;reg_txq1_txenato;[21];1'h0;R/W;;;;
;;;;;reg_txq1_hwseq;[20];1'h0;R/W;;;;
;;;;;reg_txq1_link_addr;[19:0];20'h0;R/W;;;;
0x00FC;MACTXQ0_CONF;pclk;reset_n;;reg_txq0_ena_pti;[31:28];4'h0;R/W;;;;
;;;;;reg_txq0_aifs;[27:24];4'h0;R/W;;;IO=O,hwr_mactxq0_conf;
;;;;;txq0_inbackoff;[23];1'h0;RO;;;;
;;;;;txq0_inaifs;[22];1'h0;RO;;;;
;;;;;reg_txq0_backoff;[21:12];10'h0;R/W;;;;
;;;;;reg_txq0_enato_timer;[11:0];12'h0;R/W;;;;
0x0100;MACTXQ0_PLCP0;pclk;reset_n;;reg_txq0_ena;[31];1'h0;R/W;txq0_ena_clr/1'b0,txq0_ena_set/1'b1;;;
;;;;;reg_txq0_valid;[30];1'h0;R/W;txq0_valid_clr/1'b0;;;
;;;;;reg_txq0_txop_lg;[29];1'h0;R/W;;;;
;;;;;reg_txq0_cts;[28];1'h0;R/W;;;;
;;;;;reg_txq0_rts;[27];1'h0;R/W;;;;
;;;;;reg_txq0_ack;[26:24];3'h0;R/W;;;;
;;;;;reg_txq0_cf;[23];1'h0;R/W;;;;
;;;;;reg_txq0_autodur;[22];1'h0;R/W;;;;
;;;;;reg_txq0_txenato;[21];1'h0;R/W;;;;
;;;;;reg_txq0_hwseq;[20];1'h0;R/W;;;;
;;;;;reg_txq0_link_addr;[19:0];20'h0;R/W;;;;
0x0104;MACTXQ_MAINTAIN_CLR;pclk;reset_n;;;[31:8];24'h0;RO;;;;
;;;;;reg_txq7_maintain_clr;[7];1'h0;WO;;;;
;;;;;reg_txq6_maintain_clr;[6];1'h0;WO;;;;
;;;;;reg_txq5_maintain_clr;[5];1'h0;WO;;;;
;;;;;reg_txq4_maintain_clr;[4];1'h0;WO;;;;
;;;;;reg_txq3_maintain_clr;[3];1'h0;WO;;;;
;;;;;reg_txq2_maintain_clr;[2];1'h0;WO;;;;
;;;;;reg_txq1_maintain_clr;[1];1'h0;WO;;;;
;;;;;reg_txq0_maintain_clr;[0];1'h0;WO;;;;
0x0108;MACTXQ_PRIO_CONF;pclk;reset_n;;reg_txq7_prio;[31:28];4'h0;R/W;;;;
;;;;;reg_txq6_prio;[27:24];4'h1;R/W;;;;
;;;;;reg_txq5_prio;[23:20];4'h2;R/W;;;;
;;;;;reg_txq4_prio;[19:16];4'h3;R/W;;;;
;;;;;reg_txq3_prio;[15:12];4'h4;R/W;;;;
;;;;;reg_txq2_prio;[11:8];4'h5;R/W;;;;
;;;;;reg_txq1_prio;[7:4];4'h6;R/W;;;;
;;;;;reg_txq0_prio;[3:0];4'h7;R/W;;;;
0x010C;MACTXQMEM;pclk;reset_n;;;[31:2];30'h0;RO;;;;
;;;;;reg_txqmem_clear;[1];1'h0;WO;;;;
;;;;;txqmem_ready;[0];1'h0;RO;;;;
0x0110;MACTX_HOLD;pclk;reset_n;;;[31:14];18'h0;RO;;;;
;;;;;reg_txhold_ofdm;[13:8];6'h0D;R/W;;;;
;;;;;;[7:6];2'h0;RO;;;;
;;;;;reg_txhold_cck;[5:0];6'h3C;R/W;;;;
0x0114;MACDURSIFS;pclk;reset_n;;reg_dur_sifs11lr;[31:24];8'h10;R/W;;;;
;;;;;reg_dur_sifs11b;[23:16];8'd10;R/W;;;;
;;;;;reg_dur_sifs11g;[15:8];8'd16;R/W;;;;
;;;;;reg_dur_sifs11n;[7:0];8'd16;R/W;;;;
0x0118;MACTIMER_TAR0_ENA;pclk;reset_n;;;[31:1];31'h0;RO;;;;
;;;;;reg_timer_target0_ena;[0];1'h0;R/W;timer0_reach_int/1'b0;;;
0x011C;MACTIMER_TAR0;pclk;reset_n;;reg_timer_target0;[31:0];32'h0;R/W;;;;
0x0120;MACTIMER_TAR1_ENA;pclk;reset_n;;;[31:1];31'h0;RO;;;;
;;;;;reg_timer_target1_ena;[0];1'h0;R/W;timer1_reach_int/1'b0;;;
0x0124;MACTIMER_TAR1;pclk;reset_n;;reg_timer_target1;[31:0];32'h0;R/W;;;;
0x0128;MACTXRTS_INT_CNT;pclk;reset_n;;txrtsint_cnt;[31:0];32'h0;RO;;;;
0x012C;MACTXCTS_INT_CNT;pclk;reset_n;;txctsint_cnt;[31:0];32'h0;RO;;;;
0x0130;MACTXRXACK_INT_CNT;pclk;reset_n;;txrxackint_cnt;[31:0];32'h0;RO;;;;
0x0134;MACTXRXCTS_INT_CNT;pclk;reset_n;;txrxctsint_cnt;[31:0];32'h0;RO;;;;
0x0138;MACRXTRIGGER_CNT;pclk;reset_n;;trigger_cnt;[31:0];32'h0;RO;;;;
0x013C;MACRXTXHUNG_CNT;pclk;reset_n;;hung_cnt;[31:0];32'h0;RO;;;;
0x0140;MACRXTXPANIC_CNT;pclk;reset_n;;panic_cnt;[31:0];32'h0;RO;;;;
0x0144;MACRXEND_CCACNT;pclk;reset_n;;;[31:9];23'h0;RO;;;;
;;;;;reg_navcomp;[8];1'h1;R/W;;;;
;;;;;reg_max_ccacnt;[7:4];4'h5;R/W;;;;
;;;;;rxend_ccacnt;[3:0];4'h0;RO;;;;
0x0148;MACCHAN_STATIS;pclk;reset_n;;reg_clear_statis;[31];1'h0;R/W;;;;1: clear counts, i.e. disable these counts
;;;;;reg_statis_mode;[30];1'h1;R/W;;;;1: include NAV, 0: exclude NAV
;;;;;;[29:0];30'h0;RO;;;;
0x014C;MACEVT_STATIS0;pclk;reset_n;;chan_act_cnt;[31:0];32'h0;RO;;;;the number of rxstart_int
0x0150;MACEVT_STATIS1;pclk;reset_n;;chan_rxend_cnt;[31:0];32'h0;RO;;;;
0x0154;MACEVT_STATIS2;pclk;reset_n;;chan_rxstart_cnt;[31:0];32'h0;RO;;;;
0x0158;MACEVT_STATIS3;pclk;reset_n;;chan_cca_cnt;[31:0];32'h0;RO;;;;
0x015C;MACADCDUMP0;pclk;reset_n;;reg_adcdump_ena;[31];1'h0;R/W;;;;
;;;;;reg_adcdump_sel;[30:28];3'h0;R/W;;;;0: sw trigger by reg_adcdump_start, 1: bb_trig, 2: cca, 3: rx_start, 4: rx_end, 5: tx_start, 6: tx_end, 7: rx_error
;;;;;reg_adcdump_case;[27:20];8'h0;R/W;;;;when reg_adcdump_sel==7, rx_error case: 0: any rx_error, 1: rx_error code is 1, ...
;;;;;reg_adcdump_start;[19];1'h0;R/W;;;;
;;;;;adcdump_done;[18];1'h0;RO;;;;
;;;;;reg_dump_trig_mode;[17];1'h0;R/W;;;;
;;;;;reg_adcdump_rate;[16:15];2'h0;R/W;;;;"1'b0:clk88M;1'b1:44M"
;;;;;reg_adcdump_size;[14:0];15'h0;R/W;;;;the number of samples after trigger
0x0160;MACADCDUMP1;pclk;reset_n;;;[31:15];17'h0;RO;;;;
;;;;;adcdump_wrap;[14];1'h0;RO;;;;
;;;;;adcdump_ptr;[13:0];14'h0;RO;;;;the current store address
