 Address ; RegName ; Clk ; Rst ; Port ; Public ; Signal ; BitPos ; Default ; SW(R/W) ; HW(W) ; MCU(W) ; MISC ; Description 
;;;;;; reg_pwr_fine_sel_fe ; [28] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_coarse_sel_fe ; [27] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_coarse_adc ; [26:18] ; 9'h1f0 ; R/W ;;;;
;;;;;; reg_pwr_fine_mcs7 ; [17:9] ; 9'h1e6 ; R/W ;;;;
;;;;;; reg_pwr_fine_mcs6 ; [8:0] ; 9'h1e4 ; R/W ;;;;
 0x00b8 ; AGCTEST_CTRL ; pclk ; reset_n ;;;; [31:17] ; 15'h0 ; RO ;;;;
;;;;;; reg_corr_force_clk ; [16] ; 1'b0 ; R/W ;;;;
;;;;;; reg_corr_ht40_force_clk ; [15] ; 1'b0 ; R/W ;;;;
;;;;;; reg_agc_force_clk ; [14] ; 1'b0 ; R/W ;;;;
;;;;;; reg_11b_force_clk ; [13] ; 1'b0 ; R/W ;;;;
;;;;;; reg_filt_att1db_en_sec ; [12] ; 1'b0 ; R/W ;;;;
;;;;;; reg_filt_att1db_en ; [11] ; 1'b0 ; R/W ;;;;
;;;; Not;;reg_agcclk_en;[10];1'h0;R/W;;;;
;;;;;; reg_test_ctrl ; [9:0] ; 10'h1 ; R/W ;;;;
 0x00bc ; AGCOFDM_CTRL7 ; pclk ; reset_n ;;;; [31:27] ; 5'h0 ; RO ;;;;
;;;;;; reg_corr_val_after_gain_3_en ; [26] ; 1'h1 ; R/W ;;;;
;;;;;; reg_corr_val_after_gain_2_en ; [25] ; 1'h1 ; R/W ;;;;
;;;;;; reg_corr_val_after_gain_en ; [24] ; 1'h1 ; R/W ;;;;
;;;;;; reg_corr_val_after_gain_3 ; [23:16] ; 8'ha0 ; R/W ;;;;
;;;;;; reg_corr_val_after_gain_2 ; [15:8] ; 8'ha0 ; R/W ;;;;
;;;;;; reg_corr_val_after_gain ; [7:0] ; 8'h8b ; R/W ;;;;
 0x00c0 ; AGCRD7 ; pclk ; reset_n ;;;; [31:20] ; 12'h0 ; RO ;;;;
;;;;;; agc_debug_2 ; [19:0] ; 20'h0 ; RO ;;;;
 0x00c4 ; AGCOFDM_CTRL8 ; pclk ; reset_n ;;;; [31] ; 1'h0 ; RO ;;;;
;;;;;; reg_corr_pwr_rise_chk ; [30] ; 1'h1 ; R/W ;;;;
;;;;;; reg_corr_pwr_rise_chk_2 ; [29] ; 1'h1 ; R/W ;;;;
;;;;;; reg_corr_use_xcorr ; [28] ; 1'h1 ; R/W ;;;;
;;;;;; reg_corr_use_xcorr_2 ; [27] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_valid_cnt_init_3 ; [26:23] ; 4'h8 ; R/W ;;;;
;;;;;; reg_pwr_fir_gt_thr_3 ; [22:13] ; 10'h282 ; R/W ;;;;
;;;;;; reg_pwr_fir_surge_thr_3 ; [12:6] ; 7'h0 ; R/W ;;;;
;;;;;; reg_pwr_inband_surge_thr_3 ; [5:0] ; 6'h3f ; R/W ;;;;
 0x00c8 ; AGCOFDM_CTRL9 ; pclk ; reset_n ;;;reg_pwr_fir_gt_noise_thr; [31:24] ; 8'h1c ; R/W ;;;;
;;;;;; reg_pwr_fir_gt_noise_thr_2 ; [23:16] ; 8'h0c ; R/W ;;;;
;;;;;; reg_pwr_fir_gt_noise_thr_3 ; [15:8] ; 8'hf4 ; R/W ;;;;
;;;;;; reg_ocorr_gt_noise_thr_vote ; [7:0] ; 8'h1e ; R/W ;;;;
 0x00cc ; AGCOFDM_CTRL10 ; pclk ; reset_n ;;;reg_xcorr_snr_thr_en_1 ; [31] ; 1'h0 ; R/W ;;;;
;;;;;; reg_xcorr_snr_thr_en_2 ; [30] ; 1'h0 ; R/W ;;;;
;;;;;; reg_gain_fir_gt_thr_3 ; [29:20] ; 10'h2a8 ; R/W ;;;;
;;;;;; reg_gain_fir_gt_thr_2 ; [19:10] ; 10'h28e ; R/W ;;;;
;;;;;; reg_gain_fir_gt_thr_1 ; [9:0] ; 10'h2a8 ; R/W ;;;;
 0x00d0 ; AGCBT_CTRL3 ; pclk ; reset_n ;;;; [31:25] ; 7'h0 ; RO ;;;;
;;;;;; reg_bt_gain_offset; [24:17] ; 8'h60 ; R/W ;;;;
;;;;;; reg_rxgain_comp_bt; [16:9] ; 8'h02 ; R/W ;;;;
;;;;;; reg_pwr_fine_1st_le ; [8:0] ; 9'h1d2 ; R/W ;;;;
 0x00d4 ; AGCOFDM_CTRL12 ; pclk ; reset_n ;;;; [31:27] ; 5'h0 ; RO ;;;;
;;;;;; reg_corr_lg_ppm ; [26] ; 1'h1 ; R/W ;;;;
;;;;;; reg_corr_lg_ppm_2 ; [25] ; 1'h1 ; R/W ;;;;
;;;;;; reg_corr_ptg_en2 ; [24] ; 1'h0 ; R/W ;;;;
;;;;;; reg_corr_ptg_thr ; [23:20] ; 4'h5 ; R/W ;;;;
;;;;;; reg_corr_ptg_max ; [19:16] ; 4'h7 ; R/W ;;;;
;;;;;; reg_corr_ptg_en1 ; [15] ; 1'h1 ; R/W ;;;;
;;;;;; reg_corr_start_cnt_2 ; [14:8] ; 7'h22 ; R/W ;;;;
;;;;;; reg_week_rssi_xc_thr_2 ; [7:0] ; 8'h0a ; R/W ;;;;
 0x00d8 ; AGCPWR_CTRL14 ; pclk ; reset_n ;;;; [31:29] ; 3'h0 ; RO ;;;;
;;;;;; reg_adcsat_thr_rst ; [28:20] ; 9'h1f8 ; R/W ;;;;
;;;;;; reg_pwr_gt_fe_chk ; [19] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_lt_fe_chk ; [18] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_fe_high_thr ; [17:9] ; 9'h1f6 ; R/W ;;;;
;;;;;; reg_pwr_coarse_init ; [8:0] ; 9'h1c2 ; R/W ;;;;
 0x00dc ; AGCCCA_CTRL0 ; pclk ; reset_n ;;;; [31:16] ; 16'h0 ; RO ;;;;
;;;;;; reg_cca_thr_sec ; [15:12] ; 4'h2 ; R/W ;;;;
;;;;;; reg_cca_dly_len_sec ; [11:8] ; 4'h2 ; R/W ;;;;
;;;;;; reg_cca_thr ; [7:4] ; 4'h2 ; R/W ;;;;
;;;;;; reg_cca_dly_len ; [3:0] ; 4'h2 ; R/W ;;;;
 0x00e0 ; AGCGAIN_CTRL_6 ; pclk ; reset_n ;;;reg_rssi_2nd_11n_mcs3; [31:24] ; 8'hb7 ; R/W ;;;;
;;;;;; reg_rssi_2nd_11n_mcs2 ; [23:16] ; 8'hb4 ; R/W ;;;;
;;;;;; reg_rssi_2nd_11n_mcs1 ; [15:8] ; 8'hb2 ; R/W ;;;;
;;;;;; reg_rssi_2nd_11n_mcs0 ; [7:0] ; 8'hb0 ; R/W ;;;;
 0x00e4 ; AGCGAIN_CTRL_7 ; pclk ; reset_n ;;;reg_rssi_2nd_11n_mcs7; [31:24] ; 8'hc1 ; R/W ;;;;
;;;;;; reg_rssi_2nd_11n_mcs6 ; [23:16] ; 8'hc0 ; R/W ;;;;
;;;;;; reg_rssi_2nd_11n_mcs5 ; [15:8] ; 8'hbf ; R/W ;;;;
;;;;;; reg_rssi_2nd_11n_mcs4 ; [7:0] ; 8'hbb ; R/W ;;;;
 0x00e8 ; AGCCHAN_BW ; pclk ; reset_n ;;;; [31:30] ; 2'h0 ; RO ;;;;
;;;;;; reg_chbw_mult_thr ; [29:27] ; 3'h5 ; R/W ;;;;
;;;;;; reg_chbw_shift_thr ; [26:24] ; 3'h3 ; R/W ;;;;
;;;;;; reg_chanbw_corr_thr_2 ; [23:16] ; 8'hc7 ; R/W ;;;;
;;;;;; reg_chanbw_corr_thr_1 ; [15:8] ; 8'hd0 ; R/W ;;;;
;;;;;; reg_week_rssi_chanbw_thr ; [7:0] ; 8'h8 ; R/W ;;;;
 0x00ec ; AGCOFDM_CTRL11 ; pclk ; reset_n ;;;reg_pwr_fir_stab_thr_spur; [31:25] ; 7'h24 ; R/W ;;;;
;;;;;; reg_pwr_stab_sel ; [24] ; 1'h0 ; R/W ;;;;
;;;;;; reg_pwr_stab_1_chk ; [23] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_stab_2_chk ; [22] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_stab_3_chk ; [21] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_fir_stab_thr_3 ; [20:14] ; 7'h0e ; R/W ;;;;
;;;;;; reg_pwr_fir_stab_thr_2 ; [13:7] ; 7'h0e ; R/W ;;;;
;;;;;; reg_pwr_fir_stab_thr_1 ; [6:0] ; 7'h09 ; R/W ;;;;
 0x00f0 ; AGCPWR_CTRL15 ; pclk ; reset_n ;;;reg_xcorr_snr_thr_h ; [31:23] ; 9'h28 ; R/W ;;;;
;;;;;; reg_xcorr_snr_thr_l ; [22:14] ; 9'h16 ; R/W ;;;;
;;;;;; reg_pwr_rsta_chk_tone ; [13] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_restart_add ; [12:8] ; 5'h1e ; R/W ;;;;
;;;;;; reg_week_rssi_rsta_thr ; [7:0] ; 8'hb0 ; R/W ;;;;
 0x00f4 ; AGCFSM_CTRL5 ; pclk ; reset_n ;;;reg_st_wait_cnt ;[31:29] ; 3'h7 ; R/W ;;;;
;;;;;; reg_pwr_sec_anti_eng ; [28] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_sec_anti_scorr ; [27] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_sec_anti_thr ; [26:19] ; 8'h36 ; R/W ;;;;
;;;;;; reg_rifs_cnt_start ; [18:10] ; 9'hb8 ; R/W ;;;;
;;;;;; reg_rifs_cnt_init ; [9:1] ; 9'hc8 ; R/W ;;;;
;;;;;; reg_rifs_mode_en ; [0] ; 1'h0 ; R/W ;;;;
 0x00f8 ; AGCPWR_CTRL16 ; pclk ; reset_n ;;;reg_fine_pwr_num ; [31:29] ; 3'h2 ; R/W ;;;;
;;;;;; reg_pwr_fine_lt_ht2040 ; [28] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_fine_lt_ht20 ; [27] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_lt_fe_chk_gt_thr ; [26:18] ; 9'h1e8 ; R/W ;;;;
;;;;;; reg_pwr_coarse_pri_low ; [17:9] ; 9'h1c8 ; R/W ;;;;
;;;;;; reg_pwr_low_pri_thr ; [8:0] ; 9'h1b4 ; R/W ;;;;
 0x00fc ; AGCPWR_CTRL17 ; pclk ; reset_n ;;;; [31:29] ; 3'h0 ; RO ;;;;
;;;;;; reg_pwr_fine_lt_bt ; [28] ; 1'h0 ; R/W ;;;;
;;;;;; reg_pwr_lt_fe_chk_bt ; [27] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_lt_fe_chk_gt_thr_bt ; [26:18] ; 9'h1e8 ; R/W ;;;;
;;;;;; reg_pwr_coarse_pri_low_bt ; [17:9] ; 9'h1c8 ; R/W ;;;;
;;;;;; reg_pwr_low_pri_thr_bt ; [8:0] ; 9'h1b4 ; R/W ;;;;
 0x0100 ; AGCRD8 ; pclk ; reset_n ;;;; [31:20] ; 12'h0 ; RO ;;;;
;;;;;; agc_debug_3 ; [19:0] ; 20'h0 ; RO ;;;;
 0x0104 ; AGCPWR_CTRL18 ; pclk ; reset_n ;;;reg_pwr_ht40_chk_thr ; [31:24] ; 8'h06 ; R/W ;;;;
;;;;;; reg_ht40_rssi_chk_thr ; [23:16] ; 8'hac ; R/W ;;;;
;;;;;; reg_pwr_ht40_chk_en ; [15] ; 1'h1 ; R/W ;;;;
;;;;;; reg_gain_ht40_en ; [14] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_ht40_en ; [13] ; 1'h0 ; R/W ;;;;
;;;;;; reg_pwr_fine_gain_sel ; [12:11] ; 2'h1 ; R/W ;;;;
;;;;;;  ; [10:9] ; 2'h0 ; RO ;;;;
;;;;;; reg_pwr_fine_2nd_11b ; [8:0] ; 9'h1c2 ; R/W ;;;;
 0x0108 ; AGCOFDM_CTRL13 ; pclk ; reset_n ;;;reg_agc_ocorr_thr4 ; [31:24] ; 8'h78 ; R/W ;;;;
;;;;;; ; [23] ; 1'h0 ; RO ;;;;
;;;;;; reg_corr_det_cnt_max_4 ; [22:16] ; 7'h18 ; R/W ;;;;
;;;;;; reg_corr_det_thr_4 ; [15:10] ; 6'h16 ; R/W ;;;;
;;;;;; reg_corr_use_xcorr_gt_2 ; [9] ; 1'h1 ; R/W ;;;;
;;;;;; reg_corr_use_xcorr_gt ; [8] ; 1'h1 ; R/W ;;;;
;;;;;; reg_week_rssi_gi_thr ; [7:0] ; 8'h0d ; R/W ;;;;
 0x010c ; AGCPWR_CTRL19 ; pclk ; reset_n ;;;reg_pwr_chg_err_rcv_gt_thr ; [31:24] ; 8'h1e ; R/W ;;;;
;;;;;; reg_pwr_chg_err_rcv_lt_thr ; [23:16] ; 8'he8 ; R/W ;;;;
;;;;;; reg_pwr_chg_err_gt_thr ; [15:8] ; 8'h14 ; R/W ;;;;
;;;;;; reg_pwr_chg_err_lt_thr ; [7:0] ; 8'he8 ; R/W ;;;;
 0x0110 ; AGCGAIN_CTRL_8 ; pclk ; reset_n ;;;; [31] ; 1'h0 ; RO ;;;;
;;;;;; reg_gain_gt_4_max_bt ; [30:24] ; 7'h08 ; R/W ;;;;
;;;;;; ; [23] ; 1'h0 ; RO ;;;;
;;;;;; reg_gain_gt_3_max_bt ; [22:16] ; 7'h08 ; R/W ;;;;
;;;;;; ; [15] ; 1'h0 ; RO ;;;;
;;;;;; reg_gain_gt_2_max_bt ; [14:8] ; 7'h10 ; R/W ;;;;
;;;;;; ; [7] ; 1'h0 ; RO ;;;;
;;;;;; reg_gain_gt_1_max_bt ; [6:0] ; 7'h20 ; R/W ;;;;
 0x0114 ; AGCGAIN_CTRL_9 ; pclk ; reset_n ;;;; [31] ; 1'h0 ; RO ;;;;
;;;;;; reg_gain_gt_4_max ; [30:24] ; 7'h08 ; R/W ;;;;
;;;;;; ; [23] ; 1'h0 ; RO ;;;;
;;;;;; reg_gain_gt_3_max ; [22:16] ; 7'h11 ; R/W ;;;;
;;;;;; ; [15] ; 1'h0 ; RO ;;;;
;;;;;; reg_gain_gt_2_max ; [14:8] ; 7'h27 ; R/W ;;;;
;;;;;; ; [7] ; 1'h0 ; RO ;;;;
;;;;;; reg_gain_gt_1_max ; [6:0] ; 7'h27 ; R/W ;;;;
 0x0118 ; AGCGAIN_CTRL_10 ; pclk ; reset_n ;;; reg_quickdrop_gain_thr; [31:24] ; 8'h2b ; R/W ;;;;
;;;;;; reg_quickdrop_no_pkd2 ; [23:16] ; 8'hd8 ; R/W ;;;;
;;;;;; reg_quickdrop_pkd ; [15:8] ; 8'hd0 ; R/W ;;;;
;;;;;; reg_quickdrop_no_pkd ; [7:0] ; 8'hc9 ; R/W ;;;;
 0x011c ; AGCANT_CTRL1 ; pclk ; reset_n ;;;; [31:23] ; 9'h0 ; RO ;;;;
;;;;;; reg_ant_dc_rm_time; [22:16] ; 7'h0 ; R/W ;;;;
;;;;;; reg_ant_mac_en ; [15] ; 1'h1 ; R/W ;;;;
;;;;;; reg_ant_rst_en ; [14] ; 1'h1 ; R/W ;;;;
;;;;;; reg_ant_11b_back ; [13] ; 1'h1 ; R/W ;;;;
;;;;;; reg_ant_cur_force_en ; [12] ; 1'h1 ; R/W ;;;;
;;;;;; reg_ant_cur_force ; [11] ; 1'h0 ; R/W ;;;;
;;;;;; reg_gain_ant1_comp ; [10:4] ; 7'h0 ; R/W ;;;;
;;;;;; reg_ant_chk_bt ; [3] ; 1'h1 ; R/W ;;;;
;;;;;; reg_ant_chk_ofdm2 ; [2] ; 1'h0 ; R/W ;;;;
;;;;;; reg_ant_chk_cck ; [1] ; 1'h1 ; R/W ;;;;
;;;;;; reg_ant_chk_ofdm ; [0] ; 1'h0 ; R/W ;;;;
 0x0120 ; AGCANT_CTRL2 ; pclk ; reset_n ;;;reg_rssi_ant_bt_thr; [31:24] ; 8'h48 ; R/W ;;;;
;;;;;; reg_rssi_ant_ofdm2_thr ; [23:16] ; 8'h10 ; R/W ;;;;
;;;;;; reg_rssi_ant_cck_thr ; [15:8] ; 8'h38 ; R/W ;;;;
;;;;;; reg_rssi_ant_ofdm_thr ; [7:0] ; 8'h1c ; R/W ;;;;
 0x0124 ; AGC11B_CTRL3 ; pclk ; reset_n ;;;reg_rssi_2nd_11b_thr; [31:24] ; 8'hb2 ; R/W ;;;;
;;;;;; reg_bcorr_snr_thr_strong ; [23:16] ; 8'h20 ; R/W ;;;;
;;;;;; reg_bcorr_pwr_1s_thr;[15:10] ; 6'h18 ; R/W ;;;;
;;;;;; reg_bcorr_pwr_thr_strong;[9:4] ; 6'h15 ; R/W ;;;;
;;;;;; reg_bcorr_lt_ext_cnt;[3:0] ; 4'h4 ; R/W ;;;;
 0x0128 ; AGCPWR_CTRL20 ; pclk ; reset_n ;;;reg_agv_noise_fsdb_min ; [31:24] ; 8'hce ; R/W ;;;;
;;;;;; r_cal_count ; [23:12] ; 12'h0 ; RO ;;;;
;;;;;; r_rssi_min ; [11:0] ; 12'h0 ; RO ;;;;
 0x012c ; AGCPWR_CTRL21 ; pclk ; reset_n ;;; ; [31:26] ; 6'h0 ; RO ;;;;
;;;;;; reg_noise_hold ; [25] ; 1'h0 ; R/W ;;;;
;;;;;; reg_noise_load ; [24] ; 1'h0 ; WOD ;;;;
;;;;;; reg_cal_count_load ; [23:12] ; 12'h1f ; R/W ;;;;
;;;;;; reg_rssi_min_load ; [11:0] ; 12'ha00 ; R/W ;;;;
 0x0130 ; AGCPWR_CTRL22 ; pclk ; reset_n ;;;; [31:27] ; 5'h0; RO ;;;;
;;;;;; reg_rc_filter_noise_en ; [26] ; 1'h1 ; R/W ;;;;
;;;;;;; [25] ; 1'h0 ; RO ;;;;
;;;;;; reg_load_noise_rc_init ; [24] ; 1'h0 ; WOD ;;;;
;;;;;;; [23:12] ; 12'h0 ; RO ;;;;
;;;;;; reg_noise_rc_init ; [11:0] ; 12'ha00 ; R/W ;;;;
 0x0134 ; AGCPWR_CTRL23 ; pclk ; reset_n ;;;; [31:27] ; 5'h0; RO ;;;;
;;;;;; reg_rc_shift_max ; [26:24] ; 3'h0 ; R/W ;;;;
;;;;;; reg_noise_rc_in_min ; [23:12] ; 12'h9d0 ; R/W ;;;;
;;;;;; reg_noise_rc_in_max ; [11:0] ; 12'hb00 ; R/W ;;;;
 0x0138 ; AGCPWR_CTRL24 ; pclk ; reset_n ;;;; [31:24] ; 8'h0; RO ;;;;
;;;;;; reg_noise_rc_out ; [23:12] ; 12'h0 ; RO ;;;;
;;;;;;; [11:0] ; 12'h0 ; RO ;;;;
 0x013c ; AGCPWR_CTRL25 ; pclk ; reset_n ;;;; [31:25] ; 7'h0; RO ;;;;
;;;;;; reg_max_gain_sch ; [24:18] ; 7'h42 ; R/W ;;;;
;;;;;; reg_pwr_fe_high_find_thr ; [17:9] ; 9'h1fc ; R/W ;;;;
;;;;;; reg_pwr_high_find_thr ; [8:0] ; 9'h1fc ; R/W ;;;;
 0x0140 ; AGCPWR_CTRL26 ; pclk ; reset_n ;;;; [31:27] ; 5'h0; RO ;;;;
;;;;;; reg_rst_pwrtrk_win ; [26] ; 1'h1 ; R/W ;;;;
;;;;;; reg_restart_pwr_coarse ; [25:17] ; 9'h1ce ; R/W ;;;;
;;;;;; reg_pwr_ant_delta_thr ; [16:9] ; 8'hff ; R/W ;;;;
;;;;;; reg_pwr_ant_sw ; [8:0] ; 9'h1c0 ; R/W ;;;;
 0x0144 ; AGCBT_CTRL4 ; pclk ; reset_n ;;;; [31:24] ; 8'h0 ; RO ;;;;
;;;;;; reg_pwr_fine_2nd_ofs_bt_lt; [23:18] ; 6'h5 ; R/W ;;;;
;;;;;; reg_pwr_fine_1st_le_lt; [17:9] ; 9'h1d2 ; R/W ;;;;
;;;;;; reg_pwr_fine_1st_bt_lt ; [8:0] ; 9'h1b9 ; R/W ;;;;
 0x0148 ; AGCBT_CTRL5 ; pclk ; reset_n ;;;; [31:24] ; 8'h0 ; RO ;;;;
;;;;;; reg_pwr_le_coded_thr; [23:16] ; 8'hc0 ; R/W ;;;;
;;;;;; reg_pwr_le_thr; [15:8] ; 8'hc0 ; R/W ;;;;
;;;;;; reg_pwr_bt_thr ; [7:0] ; 8'hc0 ; R/W ;;;;
 0x014c ; AGCFINEGAIN_CTRL ; pclk ; reset_n ;;;; [31] ; 1'h0; RO ;;;;
;;;;;; reg_htstf_cnt; [30:25] ; 6'h28 ; R/W ;;;;
;;;;;; reg_rssi_ant_ofdm_low_thr; [24:17] ; 8'h6 ; R/W ;;;;
;;;;;; reg_fine_gain_offset ; [16:8] ; 9'h1f4 ; R/W ;;;;
;;;;;; reg_fine_rssi_thr ; [7:0] ; 8'hd7 ; R/W ;;;; 
 0x0150 ; AGCRESTART_CTRL ; pclk ; reset_n ;;;; [31:29] ; 3'h0; RO ;;;;
;;;;;; reg_pwr_fine_latch_thr; [28:20] ; 9'h1c6 ; R/W ;;;;
;;;;;; reg_rest_cnt_end; [19:12] ; 8'd200 ; R/W ;;;;
;;;;;; reg_rest_qkdet_en; [11] ; 1'b1 ; R/W ;;;;
;;;;;; reg_corr_det_cnt_max_rest ; [10:5] ; 6'ha ; R/W ;;;;
;;;;;; reg_corr_det_thr_rest ; [4:0] ; 5'h8 ; R/W ;;;; 
 0x0154 ; AGCFSM_CTRL6 ; pclk ; reset_n ;;;reg_hpwr_coarse_gain_fast ; [31] ; 1'h1 ; R/W ;;;;
;;;;;; reg_rssi_latch_sel ; [30] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_err_lt_gain_sel ; [29] ; 1'h1 ; R/W ;;;;
;;;;;; reg_pwr_err_lt_coarse ; [28:20] ; 9'h1e6 ; R/W ;;;;
;;;;;; reg_min_gain_ext ; [19:13] ; 7'h2 ; R/W ;;;;
;;;;;; reg_pwr_high_thr_add ; [12:4] ; 9'h4 ; R/W ;;;;
;;;;;; reg_agc_init_wcnt ; [3:0] ; 4'h1 ; R/W ;;;;
 0x0158 ; AGCFSM_CTRL7 ; pclk ; reset_n ;;;; [31:29] ; 3'h0 ; RO ;;;;
;;;;;; reg_agc_start_delay_err ; [28:19] ; 10'h8 ; R/W ;;;;
;;;;;; reg_agc_start_delay_txend ; [18:9] ; 10'h78 ; R/W ;;;;
;;;;;; reg_st_wait_exit_en ; [8:7] ; 2'h3 ; R/W ;;;;
;;;;;; reg_adc_valid_time ; [6:0] ; 7'hc ; R/W ;;;;
 0x015c ; AGCPD_CTRL ; pclk ; reset_n ;;;; [31:2] ; 30'h0 ; RO ;;;;
;;;;;;reg_agc_pwr_force_pu;[1];1'h1;R/W;;;;
;;;;;;reg_agc_pwr_force_pd;[0];1'h0;R/W;;;;
 0x0160 ; AGC_WSCAN_CTRL ; pclk ; reset_n ;;;; [31:1] ; 31'h0 ; RO ;;;;
;;;;;;reg_wscan_en;[0];1'h0;R/W;;;;
 0x0164 ; AGCRD10 ; pclk ; reset_n ;;;; [31:20] ; 12'h0 ; RO ;;;;
;;;;;; agc_debug_4 ; [19:0] ; 20'h0 ; RO ;;;;
 0x0168 ; AGCRD11 ; pclk ; reset_n ;;;; [31:20] ; 12'h0 ; RO ;;;;
;;;;;; agc_debug_5 ; [19:0] ; 20'h0 ; RO ;;;;
 0x016c ; AGCRD12 ; pclk ; reset_n ;;;; [31:20] ; 12'h0 ; RO ;;;;
;;;;;; agc_debug_6 ; [19:0] ; 20'h0 ; RO ;;;;
 0x0170 ; AGCRD13 ; pclk ; reset_n ;;;; [31:20] ; 12'h0 ; RO ;;;;
;;;;;; agc_debug_7 ; [19:0] ; 20'h0 ; RO ;;;;
 0x0174 ; AGCRD14 ; pclk ; reset_n ;;;; [31:20] ; 12'h0 ; RO ;;;;
;;;;;; agc_debug_8 ; [19:0] ; 20'h0 ; RO ;;;;
 0x0178 ; AGCRD15 ; pclk ; reset_n ;;;; [31:20] ; 12'h0 ; RO ;;;;
;;;;;; agc_debug_9 ; [19:0] ; 20'h0 ; RO ;;;;
 0x017c ; AGCRD16 ; pclk ; reset_n ;;;; [31:20] ; 12'h0 ; RO ;;;;
;;;;;; agc_debug_10 ; [19:0] ; 20'h0 ; RO ;;;;
 0x0180 ; AGCRD17 ; pclk ; reset_n ;;;; [31:20] ; 12'h0 ; RO ;;;;
;;;;;; agc_debug_11 ; [19:0] ; 20'h0 ; RO ;;;;
 0x0184 ; AGCRD18 ; pclk ; reset_n ;;;; [31:20] ; 12'h0 ; RO ;;;;
;;;;;; agc_debug_12 ; [19:0] ; 20'h0 ; RO ;;;;
 0x0188 ; AGCRD19 ; pclk ; reset_n ;;;; [31:20] ; 12'h0 ; RO ;;;;
;;;;;; agc_debug_13 ; [19:0] ; 20'h0 ; RO ;;;;
 0x018c ; AGCRD20 ; pclk ; reset_n ;;;; [31:20] ; 12'h0 ; RO ;;;;
;;;;;; agc_debug_14 ; [19:0] ; 20'h0 ; RO ;;;;
 0x0190 ; AGCRD21 ; pclk ; reset_n ;;;; [31:20] ; 12'h0 ; RO ;;;;
;;;;;; agc_debug_15 ; [19:0] ; 20'h0 ; RO ;;;;
 0x0194 ; AGCPWR_CTRL27 ; pclk ; reset_n ;;;reg_stbc_pwr_chg_err_lt_thr ; [31:24] ; 8'he8 ; R/W ;;;;
;;;;;; reg_stbc_pwr_chg_err_gt_thr ; [23:16] ; 8'h1e ; R/W ;;;;
;;;;;; reg_adcsat_stbc_rsta_thr ; [15:10] ; 6'hb ; R/W ;;;;
;;;;;; reg_stbc_pwr_drop_thr ; [9:5] ; 5'h10 ; R/W ;;;;
;;;;;; reg_stbc_pwr_restart_thr ; [4:0] ; 5'hc ; R/W ;;;;
 0x01a0 ; AGCPWR_CTRL28 ; pclk ; reset_n ;;;; [31:30] ; 2'h0 ; RO ;;;;
;;;;;; reg_pwr_fine_recorrect_le_coded_en ; [29] ; 1'h1 ; R/W ;;;;
;;;;;; reg_le_coded_rssi_thr ; [28:21] ; 8'haa ; R/W ;;;;
;;;;;; reg_le_coded_rxpwr_var_thr ; [20:17] ; 4'h2 ; R/W ;;;;
;;;;;; reg_pwr_fine_recorrect_thr_le_coded ; [16:12] ; 5'h2 ; R/W ;;;;
;;;;;; reg_pwr_drop_thr_le_coded ; [11:6] ; 6'h36 ; R/W ;;;;
;;;;;; reg_pwr_restart_thr_le_coded ; [5:0] ; 6'ha ; R/W ;;;;
 0x01a4 ; AGCBT_CTRL6 ; pclk ; reset_n ;;;; [31:27] ; 5'h0 ; RO ;;;;
;;;;;; reg_sat_rsta_trig_bt_en ; [26] ; 1'h0 ; R/W ;;;;
;;;;;; reg_init_gain_bt ; [25:19] ; 7'h40 ; R/W ;;;;
;;;;;; reg_flag_pwr_ok_en_bt;[18];1'd0; R/W ;;;;
;;;;;; reg_pwr_fine_1st_le_coded_lt; [17:9] ; 9'h02 ; R/W ;;;;
;;;;;; reg_pwr_fine_1st_le_coded ; [8:0] ; 9'h1d2 ; R/W ;;;;
0x01a8; AGCBT_CTRL7 ; pclk ; reset_n ;;;reg_adcsat_rsta_thr_bt; [31:26] ; 6'h9 ; R/W ;;;;
;;;;;; reg_adc_sat2_en_bt; [25] ; 1'h1 ; R/W ;;;;
;;;;;; reg_adcsat_sum_thr2_bt; [24:20] ; 5'h6 ; R/W ;;;;
;;;;;; reg_adcsat_sum_thr_bt; [19:14] ; 6'hc ; R/W ;;;;
;;;;;; reg_adcsat_count_max_bt; [13:9] ; 5'h8 ; R/W ;;;;
